id_build,righe_modificate,file_modificati,moduli_toccati,numero_test,cache_hit,ora_giorno,giorno_settimana,runner,trigger,durata_minuti
11418,284,7,2,858,1,17,Gio,medium,pull_request,5.61
11419,39,4,1,676,1,16,Mer,small,push,12.69
11420,70,5,2,1124,1,10,Mer,medium,push,13.23
11421,147,5,2,1076,0,10,Lun,medium,push,11.72
11422,1116,30,5,2079,1,17,Lun,small,schedule,22.69
11423,32,4,2,1146,1,18,Mer,small,push,12.06
11424,727,24,4,1589,1,21,Gio,medium,schedule,11.88
11425,97,2,2,1036,1,16,Mer,small,pull_request,15.69
11426,116,3,1,563,1,19,Mer,small,pull_request,6.07
11427,458,11,3,1203,1,9,Sab,medium,push,8.95
11428,1109,28,5,2263,0,9,Mar,small,pull_request,20.08
11429,191,8,2,1137,1,7,Mar,small,push,9.58
11430,432,12,3,1554,1,14,Lun,large,pull_request,5.7
11431,44,2,2,1011,1,10,Gio,medium,pull_request,6.93
11432,67,4,2,1064,1,14,Lun,small,pull_request,9.78
11433,27,1,2,840,1,1,Lun,small,pull_request,9.88
11434,68,5,1,551,0,14,Lun,small,schedule,8.23
11435,223,6,2,863,1,18,Lun,medium,push,6.5
11436,152,6,2,957,0,16,Mer,medium,pull_request,10.32
11437,802,24,4,1683,1,12,Lun,small,push,17.15
11438,1150,29,5,1951,0,8,Mar,large,push,11.91
11439,103,4,2,1143,1,10,Mer,medium,push,8.44
11440,57,6,2,1055,1,14,Lun,large,push,6.02
11441,430,12,3,1332,0,10,Lun,medium,push,13.56
11442,482,14,3,1329,1,16,Mar,large,push,6.99
11443,195,6,1,692,1,19,Gio,medium,push,6.5
11444,261,8,3,1328,0,10,Mer,small,pull_request,16.17
11445,220,8,3,1492,1,1,Lun,small,push,16.59
11446,40,1,2,1133,1,8,Lun,small,schedule,9.27
11447,31,3,2,888,0,17,Lun,large,push,6.13
11448,113,4,2,1207,1,7,Ven,medium,push,6.97
11449,96,4,1,653,0,16,Ven,small,pull_request,12.14
11450,163,7,2,892,0,12,Mer,small,pull_request,11.68
11451,104,5,1,793,0,12,Ven,medium,push,6.42
11452,18,1,1,632,1,16,Lun,medium,push,5.25
11453,12,2,2,874,1,11,Gio,medium,pull_request,7.81
11454,270,9,2,1051,0,17,Gio,large,schedule,7.42
11455,58,2,2,991,0,9,Mer,medium,schedule,10.05
11456,93,4,2,928,0,16,Gio,small,push,14.08
11457,65,5,1,771,0,18,Mer,medium,push,6.52
11458,44,1,2,990,1,10,Ven,medium,push,8.81
11459,43,3,1,685,1,14,Lun,large,pull_request,3.89
11460,368,14,4,1540,1,15,Lun,small,push,18.96
11461,92,7,3,1325,1,9,Mar,medium,push,8.5
11462,241,7,3,1206,1,14,Lun,medium,schedule,8.41
11463,280,7,3,1280,1,10,Lun,medium,push,11.02
11464,170,5,1,782,1,16,Lun,small,push,7.42
11465,290,8,3,1515,1,14,Mer,small,pull_request,13.22
11466,122,6,1,594,1,12,Gio,large,schedule,4.22
11467,538,15,3,1467,1,16,Mer,small,schedule,22.09
11468,297,10,3,1466,1,16,Mar,medium,push,14.73
11469,344,13,4,1868,1,10,Lun,medium,pull_request,15.15
11470,43,3,1,502,1,4,Mer,medium,schedule,4.12
11471,160,5,1,581,1,10,Mar,medium,pull_request,6.19
11472,16,2,2,1080,1,18,Mar,medium,push,6.69
11473,560,18,3,1276,0,12,Mer,medium,pull_request,10.13
11474,60,3,1,725,1,10,Lun,small,pull_request,8.7
11475,70,3,2,1183,1,12,Mar,medium,push,7.12
11476,27,6,2,1167,0,12,Ven,medium,push,7.8
11477,115,3,1,685,1,13,Mer,large,push,4.57
11478,89,4,1,541,1,13,Sab,small,pull_request,7.86
11479,891,25,6,2353,0,11,Mer,medium,push,25.34
11480,309,9,3,1394,1,11,Lun,small,push,17.87
11481,68,3,1,766,0,17,Gio,small,push,10.62
11482,19,2,2,1175,1,15,Ven,medium,pull_request,8.78
11483,10,2,1,806,0,16,Ven,large,pull_request,8.28
11484,39,3,1,561,0,10,Mer,medium,pull_request,7.18
11485,28,3,1,531,0,22,Lun,small,pull_request,6.88
11486,176,6,1,529,1,8,Gio,large,pull_request,3.74
11487,102,6,2,908,1,16,Lun,medium,pull_request,9.57
11488,122,3,2,953,1,16,Lun,medium,pull_request,8.62
11489,42,2,1,497,1,11,Mar,medium,push,7.39
11490,142,8,3,1554,0,8,Lun,medium,push,12.7
11491,25,2,1,612,1,16,Mer,large,pull_request,4.08
11492,109,4,1,549,1,14,Ven,small,pull_request,6.64
11493,299,7,2,1045,1,20,Gio,medium,pull_request,7.98
11494,80,7,3,1200,1,16,Gio,medium,push,10.91
11495,195,5,1,798,1,19,Gio,large,schedule,5.19
11496,14,2,1,878,1,15,Mar,medium,schedule,8.78
11497,12,3,2,1204,1,14,Mer,small,push,8.78
11498,172,9,2,972,1,19,Gio,large,schedule,5.02
11499,380,12,3,1430,0,17,Mar,medium,pull_request,10.43
11500,92,3,2,871,1,6,Mar,medium,push,8.57
11501,1271,36,7,2604,1,15,Gio,small,pull_request,26.8
11502,25,2,2,1059,1,9,Gio,large,push,5.37
11503,57,4,2,1113,1,19,Mar,medium,pull_request,6.92
11504,140,4,1,472,1,15,Mer,large,pull_request,3.23
11505,200,7,2,1235,0,13,Gio,medium,push,8.55
11506,63,3,1,640,1,20,Ven,small,push,7.33
11507,37,4,2,1048,1,11,Gio,medium,push,10.11
11508,237,9,2,824,1,13,Lun,small,push,10.52
11509,139,6,2,1170,1,12,Mer,small,pull_request,9.18
11510,82,4,2,1037,0,9,Ven,large,pull_request,6.83
11511,208,9,2,1003,1,9,Mar,large,pull_request,6.07
11512,103,5,2,1082,1,15,Gio,medium,pull_request,10.32
11513,103,4,1,794,1,8,Mer,small,push,8.0
11514,99,4,2,821,1,19,Mer,medium,push,6.77
11515,49,1,2,841,1,11,Mer,medium,pull_request,8.59
11516,43,3,1,649,1,11,Mer,medium,push,8.38
11517,67,4,2,1128,0,9,Mar,medium,push,12.38
11518,124,6,1,831,0,11,Gio,medium,pull_request,10.5
11519,15,2,1,533,1,16,Mer,medium,pull_request,6.29
11520,339,8,3,1323,0,20,Ven,medium,push,12.03
11521,122,5,2,1153,1,10,Lun,small,push,14.01
11522,37,6,1,856,1,10,Gio,large,pull_request,5.55
11523,710,20,5,1969,1,9,Lun,large,pull_request,8.72
11524,126,5,1,856,1,14,Gio,medium,pull_request,8.44
11525,28,3,1,793,1,9,Ven,large,pull_request,3.68
11526,676,18,3,1271,0,8,Gio,medium,pull_request,15.56
11527,533,18,3,1497,1,16,Mer,large,pull_request,6.51
11528,44,3,2,1054,1,17,Lun,large,pull_request,5.01
11529,84,3,2,1169,1,11,Ven,medium,pull_request,9.41
11530,73,5,2,1150,1,15,Mar,large,pull_request,7.09
11531,15,1,1,543,1,16,Lun,small,push,8.32
11532,172,7,3,1434,0,7,Lun,large,pull_request,10.36
11533,304,8,3,1353,1,15,Gio,medium,pull_request,11.44
11534,247,7,2,1106,1,11,Ven,medium,push,8.51
11535,124,6,2,889,1,12,Gio,medium,push,6.05
11536,338,11,3,1289,1,11,Mer,small,push,15.19
11537,34,7,3,1264,1,16,Gio,small,pull_request,17.12
11538,887,22,4,1897,1,13,Ven,small,pull_request,20.64
11539,51,4,2,944,0,16,Gio,medium,pull_request,9.29
11540,58,5,1,548,0,11,Mar,small,push,10.02
11541,64,6,2,1124,1,14,Ven,large,pull_request,4.61
11542,59,4,2,1056,1,18,Ven,large,push,5.02
11543,97,6,2,1069,1,13,Mer,medium,pull_request,8.76
11544,93,6,2,1170,0,15,Mer,large,push,8.8
11545,138,4,1,848,1,15,Ven,medium,push,8.52
11546,49,8,2,954,1,18,Gio,large,push,5.57
11547,144,5,2,1209,0,15,Lun,medium,pull_request,11.54
11548,36,1,2,1050,1,15,Ven,medium,pull_request,7.66
11549,269,8,2,1178,0,17,Gio,small,pull_request,13.22
11550,265,12,3,1437,1,22,Gio,medium,schedule,11.0
11551,119,4,2,857,1,18,Mar,medium,push,7.53
11552,59,5,2,1185,1,9,Lun,small,push,11.24
11553,169,5,1,701,0,15,Mar,small,push,14.71
11554,45,2,2,1005,1,11,Mar,large,pull_request,6.52
11555,125,8,3,1298,1,12,Mer,large,push,6.01
11556,102,5,2,1048,1,15,Gio,medium,push,7.43
11557,2165,56,11,4349,1,9,Mer,small,pull_request,46.71
11558,31,1,2,868,0,16,Mar,medium,push,10.57
11559,6,2,2,911,1,11,Mar,small,pull_request,11.28
11560,60,5,1,511,1,17,Gio,large,push,3.43
11561,18,1,2,903,0,12,Gio,small,push,15.2
11562,54,2,2,845,1,7,Mar,medium,pull_request,7.82
11563,29,5,2,908,1,15,Mar,medium,schedule,8.2
11564,44,3,2,1006,1,16,Mar,medium,push,9.77
11565,37,5,2,1159,0,15,Gio,large,push,10.11
11566,346,12,3,1382,1,16,Gio,medium,push,12.72
11567,114,4,1,554,1,17,Gio,small,schedule,7.43
11568,392,10,3,1205,0,7,Ven,small,push,12.09
11569,125,7,2,1154,0,0,Gio,medium,pull_request,11.86
11570,333,10,3,1239,1,10,Mer,small,pull_request,13.7
11571,86,5,1,789,1,10,Mar,medium,pull_request,5.66
11572,693,21,5,1975,0,14,Mar,medium,push,13.34
11573,201,5,1,718,0,10,Mar,medium,push,8.18
11574,51,6,2,1168,1,11,Lun,small,schedule,14.8
11575,237,7,2,1174,1,13,Lun,large,push,6.8
11576,124,6,1,510,1,15,Lun,medium,pull_request,6.67
11577,96,4,1,697,0,23,Lun,medium,schedule,9.18
11578,133,3,1,664,1,16,Ven,medium,push,6.62
11579,274,10,2,1174,0,11,Mer,medium,pull_request,12.45
11580,12,2,2,1118,1,11,Mar,medium,push,7.21
11581,82,3,1,497,0,7,Mar,large,push,4.07
11582,254,8,3,1533,1,12,Mer,medium,push,7.4
11583,158,5,1,617,1,15,Ven,small,pull_request,7.87
11584,35,1,2,1092,1,19,Mar,large,push,5.83
11585,9,3,1,548,0,11,Ven,medium,push,6.14
11586,779,22,5,1971,1,10,Ven,small,pull_request,18.71
11587,98,5,1,488,1,3,Gio,small,push,5.33
11588,635,18,4,1563,0,15,Mer,medium,push,20.79
11589,288,8,2,1199,1,23,Mar,medium,push,10.65
11590,50,2,2,898,0,12,Lun,large,push,6.05
11591,8,1,2,1072,1,14,Gio,small,push,12.04
11592,72,4,2,1116,1,8,Ven,medium,push,6.48
11593,115,4,2,849,1,14,Gio,small,schedule,11.52
11594,197,5,2,950,0,10,Lun,medium,pull_request,10.46
11595,35,1,2,1010,0,2,Lun,medium,schedule,10.05
11596,146,7,3,1307,1,16,Mar,small,pull_request,15.85
11597,146,4,2,1174,0,9,Sab,large,schedule,5.23
11598,355,10,2,895,0,9,Lun,small,push,11.71
11599,86,4,2,1113,0,10,Mar,medium,push,12.3
11600,195,8,3,1366,1,9,Mer,medium,push,7.1
11601,165,4,2,987,1,15,Lun,medium,push,9.67
11602,314,10,2,953,1,11,Lun,large,pull_request,5.31
11603,49,3,1,746,1,15,Lun,medium,pull_request,7.84
11604,4,3,2,969,1,14,Mer,medium,schedule,5.79
11605,92,5,1,717,1,11,Mar,medium,push,7.68
11606,93,4,1,475,1,10,Lun,medium,pull_request,6.93
11607,34,4,1,583,1,15,Mer,small,pull_request,8.86
11608,23,6,2,998,0,14,Gio,medium,push,8.91
11609,64,4,2,919,1,16,Gio,large,pull_request,7.67
11610,106,5,1,494,1,14,Gio,medium,pull_request,4.44
11611,133,4,1,567,1,17,Mer,large,push,3.41
11612,10,1,2,1026,1,14,Gio,large,push,5.63
11613,17,1,2,1191,1,17,Lun,small,pull_request,11.77
11614,416,13,4,1795,1,14,Lun,medium,pull_request,11.38
11615,97,3,2,1171,1,20,Gio,large,push,4.63
11616,120,7,2,1034,1,17,Mar,small,pull_request,12.15
11617,28,7,3,1171,0,10,Mar,small,push,15.57
11618,119,5,1,529,1,16,Lun,small,push,12.63
11619,79,5,2,1103,1,9,Ven,large,push,4.49
11620,61,3,2,1061,0,18,Ven,large,push,5.54
11621,24,3,2,1162,1,11,Lun,large,push,7.19
11622,46,3,1,634,1,13,Mar,medium,pull_request,5.85
11623,1050,27,5,2216,0,3,Mar,medium,schedule,16.67
11624,82,2,2,963,1,17,Lun,small,schedule,12.98
11625,286,9,3,1486,1,19,Mar,large,push,7.3
11626,97,3,2,887,1,13,Mar,large,pull_request,4.69
11627,85,4,1,646,0,10,Gio,medium,schedule,9.1
11628,60,4,2,1215,0,16,Ven,small,pull_request,20.72
11629,527,17,4,1855,0,11,Lun,large,push,17.3
11630,181,8,2,982,1,20,Mar,large,push,5.34
11631,50,3,1,836,1,11,Gio,large,push,4.41
11632,78,4,2,995,0,15,Mar,medium,pull_request,9.47
11633,392,14,4,1904,1,7,Lun,medium,push,9.83
11634,5,3,2,877,0,22,Lun,medium,push,7.76
11635,169,7,3,1504,0,15,Mer,medium,pull_request,15.41
11636,217,5,1,738,1,21,Lun,large,pull_request,4.34
11637,53,3,2,899,1,11,Lun,small,push,14.35
11638,142,4,2,930,1,14,Gio,medium,pull_request,5.25
11639,209,11,3,1501,1,3,Mar,large,push,6.9
11640,31,3,1,775,1,16,Ven,small,push,10.99
11641,303,10,3,1242,1,10,Mer,medium,pull_request,7.47
11642,166,6,2,822,1,12,Lun,medium,pull_request,7.31
11643,101,6,1,598,1,15,Lun,medium,push,10.06
11644,135,6,1,592,1,8,Ven,medium,push,6.04
11645,261,8,2,1082,1,17,Lun,medium,schedule,8.25
11646,1533,39,7,2860,1,17,Mar,small,schedule,25.54
11647,235,10,2,942,0,14,Mar,medium,pull_request,9.73
11648,293,10,2,980,1,15,Sab,large,push,6.67
11649,148,5,2,897,0,9,Ven,small,push,11.96
11650,972,25,6,2237,1,13,Gio,small,push,25.77
11651,24,4,1,828,0,17,Mar,small,push,11.02
11652,18,2,2,1109,1,9,Lun,medium,pull_request,9.71
11653,142,7,2,1133,1,22,Lun,medium,push,9.28
11654,248,7,2,1193,1,13,Lun,medium,push,8.49
11655,7,3,2,834,0,2,Ven,medium,pull_request,8.56
11656,120,8,2,967,1,11,Mer,medium,push,8.66
11657,98,2,1,755,1,14,Lun,medium,push,6.82
11658,272,8,3,1412,1,20,Gio,large,pull_request,6.18
11659,192,6,1,779,1,16,Lun,medium,push,7.77
11660,16,1,1,615,1,15,Mer,large,pull_request,4.48
11661,37,3,2,859,1,20,Lun,medium,push,5.53
11662,49,3,2,1045,0,11,Mer,medium,push,11.95
11663,271,8,3,1450,1,12,Mar,small,push,10.89
11664,181,9,3,1470,1,16,Lun,medium,pull_request,11.36
11665,61,3,1,548,1,15,Ven,medium,push,7.06
11666,141,8,3,1412,1,10,Ven,large,pull_request,8.48
11667,37,7,2,1095,0,16,Mer,medium,schedule,12.01
11668,1144,29,6,2344,0,11,Gio,large,push,16.2
11669,226,7,3,1279,0,14,Lun,small,push,19.05
11670,285,9,3,1250,1,17,Mar,medium,push,7.97
11671,546,20,5,1907,1,11,Mar,medium,schedule,18.06
11672,367,10,2,1032,0,16,Lun,small,push,21.4
11673,124,4,1,601,1,17,Mer,medium,push,4.28
11674,98,3,1,724,0,11,Gio,small,push,11.82
11675,495,14,4,1758,1,10,Gio,small,push,19.16
11676,124,8,2,1057,1,17,Mer,medium,push,7.9
11677,53,1,1,855,0,13,Mer,large,push,4.57
11678,1044,28,5,1911,0,11,Mer,large,pull_request,13.38
11679,43,3,1,495,0,1,Ven,large,push,4.33
11680,18,4,2,954,0,10,Lun,small,pull_request,14.23
11681,358,10,2,826,1,14,Mar,small,push,9.76
11682,54,2,2,1127,1,17,Ven,small,push,12.37
11683,194,5,1,611,1,14,Mer,medium,pull_request,4.34
11684,886,23,5,1922,1,11,Gio,large,pull_request,11.66
11685,26,2,1,486,1,19,Mer,medium,pull_request,4.43
11686,115,4,2,1170,1,12,Ven,medium,push,8.0
11687,614,15,4,1666,0,10,Ven,small,pull_request,24.21
11688,254,9,2,999,0,19,Mer,medium,pull_request,8.08
11689,98,3,1,535,1,12,Lun,large,schedule,3.8
11690,1662,46,9,3575,1,13,Mer,medium,pull_request,34.71
11691,108,6,1,743,0,17,Lun,medium,push,7.16
11692,186,7,3,1284,0,11,Mar,medium,pull_request,12.93
11693,736,18,3,1513,1,14,Mer,medium,push,9.59
11694,353,11,3,1299,1,17,Mer,medium,push,10.79
11695,514,15,4,1876,1,10,Ven,large,pull_request,9.39
11696,45,1,1,851,0,18,Lun,medium,push,9.09
11697,463,13,3,1369,0,10,Mar,small,push,17.22
11698,145,6,2,1038,1,17,Gio,medium,push,7.77
11699,53,2,1,827,1,12,Mer,small,push,9.39
11700,153,5,1,524,1,14,Mar,small,pull_request,8.1
11701,148,7,3,1360,1,14,Lun,small,pull_request,14.42
11702,937,27,5,2264,1,10,Mar,large,pull_request,13.5
11703,183,7,3,1259,0,10,Ven,small,schedule,23.8
11704,51,4,2,960,1,16,Mar,large,push,5.38
11705,39,3,1,823,1,17,Mer,medium,pull_request,5.48
11706,114,6,1,742,0,9,Ven,medium,push,6.86
11707,27,2,1,658,0,16,Lun,large,pull_request,7.38
11708,55,2,1,524,1,11,Ven,small,pull_request,9.41
11709,92,6,1,555,0,15,Gio,large,schedule,6.37
11710,75,4,2,1146,1,14,Mer,medium,pull_request,7.62
11711,267,9,3,1351,1,16,Ven,small,push,18.65
11712,53,4,1,870,1,14,Lun,large,pull_request,3.45
11713,8,3,2,864,0,9,Ven,small,push,11.2
11714,19,2,1,599,1,11,Lun,small,pull_request,8.85
11715,118,6,2,874,1,12,Mar,large,push,4.52
11716,63,4,2,884,1,14,Lun,medium,push,6.56
11717,31,3,2,825,0,10,Mer,medium,pull_request,11.44
11718,1035,29,6,2451,0,11,Lun,small,push,38.37
11719,299,8,2,934,0,8,Mar,large,push,7.98
11720,113,6,2,902,1,11,Lun,medium,push,6.42
11721,155,6,2,1155,0,14,Mar,small,push,17.36
11722,90,3,2,982,1,19,Lun,large,push,4.62
11723,30,4,2,1023,0,10,Gio,medium,pull_request,13.89
11724,373,14,3,1422,1,5,Gio,medium,pull_request,9.24
11725,306,8,3,1336,1,12,Gio,medium,pull_request,9.97
11726,14,4,1,532,0,15,Gio,medium,push,6.68
11727,154,6,2,1019,0,15,Lun,small,pull_request,13.77
11728,174,4,1,856,1,11,Mar,medium,schedule,8.67
11729,84,5,1,749,1,7,Gio,medium,push,3.92
11730,1205,33,7,2855,1,18,Mer,medium,push,15.42
11731,1070,29,5,2104,1,14,Gio,small,push,22.73
11732,79,3,1,601,1,16,Lun,large,push,4.38
11733,94,6,2,998,1,12,Mar,small,push,8.99
11734,83,6,2,993,1,17,Mer,medium,pull_request,9.17
11735,61,3,2,1038,1,17,Gio,medium,push,9.83
11736,44,2,2,1161,1,9,Ven,small,pull_request,10.96
11737,210,6,2,839,1,7,Mer,medium,push,8.42
11738,1038,26,5,2051,1,9,Gio,small,push,25.02
11739,660,18,4,1641,0,17,Gio,small,pull_request,21.15
11740,286,12,3,1562,1,11,Ven,large,push,8.26
11741,8,2,1,516,0,12,Gio,medium,push,6.29
11742,15,1,2,824,0,15,Mar,medium,pull_request,8.43
11743,387,12,2,1095,1,15,Mar,small,pull_request,15.46
11744,713,18,4,1600,1,12,Ven,medium,pull_request,11.01
11745,221,8,2,915,1,13,Mer,small,pull_request,10.21
11746,86,3,2,1026,1,11,Mer,small,push,13.07
11747,531,15,4,1908,1,9,Gio,medium,push,10.9
11748,275,7,2,852,1,9,Mar,medium,push,7.06
11749,419,14,3,1386,0,18,Gio,small,push,14.3
11750,16,2,2,962,1,21,Mer,small,push,9.23
11751,175,6,2,903,1,17,Ven,medium,push,6.03
11752,845,22,4,1715,0,11,Gio,small,pull_request,24.4
11753,214,10,2,1204,1,10,Mar,small,pull_request,10.27
11754,341,11,3,1299,1,14,Ven,large,push,6.14
11755,125,3,1,560,1,9,Mar,small,pull_request,7.9
11756,135,5,2,909,1,18,Gio,medium,pull_request,7.28
11757,561,15,4,1756,1,16,Mar,large,push,12.24
11758,57,3,2,939,1,20,Mar,medium,push,6.13
11759,52,2,1,715,1,17,Gio,medium,push,5.29
11760,71,5,1,496,1,12,Gio,medium,push,5.67
11761,123,4,1,764,1,11,Ven,small,push,10.29
11762,20,2,1,533,1,17,Gio,small,pull_request,7.19
11763,268,8,3,1195,1,15,Mar,large,pull_request,10.67
11764,100,4,2,865,1,18,Ven,small,pull_request,9.27
11765,307,13,4,1836,1,11,Ven,large,push,9.59
11766,12,2,1,846,0,14,Ven,medium,pull_request,6.35
11767,308,11,2,978,1,13,Ven,medium,push,7.26
11768,522,17,4,1595,1,10,Gio,medium,push,16.41
11769,194,9,3,1516,1,14,Gio,medium,push,10.79
11770,124,3,2,820,1,8,Gio,medium,push,8.38
11771,311,9,3,1300,0,12,Mar,medium,pull_request,12.59
11772,486,14,3,1535,0,14,Gio,large,push,6.61
11773,213,7,2,971,1,9,Mar,large,push,5.71
11774,232,7,3,1448,1,16,Mer,small,pull_request,17.27
11775,743,20,5,2011,1,10,Mar,small,push,23.9
11776,277,9,2,934,0,16,Lun,large,pull_request,9.95
11777,50,5,2,948,0,4,Gio,small,pull_request,11.98
11778,483,15,4,1888,1,16,Mer,large,push,11.68
11779,105,4,1,660,1,12,Mer,small,push,6.63
11780,124,4,1,822,1,17,Mer,small,push,6.87
11781,135,3,1,875,1,14,Gio,small,pull_request,8.15
11782,348,9,2,1124,1,12,Lun,small,schedule,10.89
11783,822,23,4,1635,0,15,Mer,medium,pull_request,21.12
11784,123,6,1,702,1,12,Mar,medium,pull_request,4.87
11785,806,22,4,1668,0,11,Ven,large,push,17.15
11786,144,6,2,1047,1,12,Lun,medium,pull_request,6.56
11787,561,15,3,1469,1,16,Ven,medium,pull_request,12.68
11788,149,6,2,1210,1,15,Lun,medium,push,10.22
11789,70,4,1,770,1,18,Lun,medium,pull_request,6.17
11790,994,25,6,2418,1,0,Ven,large,pull_request,12.02
11791,63,4,1,817,1,10,Gio,medium,schedule,10.62
11792,58,5,2,1133,1,14,Mar,medium,pull_request,7.08
11793,30,2,1,594,1,15,Mer,medium,pull_request,6.84
11794,484,15,4,1567,0,9,Lun,medium,schedule,14.23
11795,627,18,4,1699,0,11,Lun,small,push,30.95
11796,181,6,2,1097,0,22,Lun,medium,pull_request,10.47
11797,41,3,1,549,1,11,Mar,large,pull_request,4.6
11798,119,7,2,1201,1,12,Lun,large,pull_request,4.52
11799,86,2,1,847,1,10,Mar,large,schedule,5.06
11800,39,3,2,815,1,3,Ven,medium,push,5.71
11801,70,4,1,626,1,11,Mar,medium,push,6.31
11802,209,7,2,933,1,10,Mar,large,push,5.63
11803,62,4,1,819,1,12,Lun,medium,push,5.61
11804,165,4,2,1151,1,10,Sab,large,pull_request,5.25
11805,17,5,1,734,1,12,Lun,medium,push,5.37
11806,761,20,5,2141,0,11,Mar,medium,push,21.83
11807,78,3,2,1138,1,18,Ven,medium,pull_request,6.79
11808,313,10,2,1116,1,11,Mer,small,pull_request,14.21
11809,148,10,3,1432,1,10,Mar,small,push,14.57
11810,187,10,3,1563,0,16,Gio,large,push,10.01
11811,35,1,2,1035,1,17,Lun,medium,pull_request,7.32
11812,52,5,1,521,0,14,Mar,small,push,6.03
11813,53,3,1,653,1,11,Mer,large,pull_request,6.95
11814,123,6,2,1075,1,17,Dom,large,pull_request,5.79
11815,516,16,3,1504,1,15,Ven,medium,pull_request,13.56
11816,193,6,2,1067,1,12,Mer,small,push,10.0
11817,45,3,2,943,1,12,Mar,small,pull_request,10.04
11818,132,4,1,548,1,0,Mer,large,push,3.05
11819,110,3,1,821,1,8,Ven,small,pull_request,9.25
11820,82,3,1,559,1,9,Gio,small,push,5.63
11821,118,5,1,474,1,10,Lun,small,push,7.14
11822,278,9,3,1431,1,19,Ven,medium,pull_request,8.74
11823,54,2,1,682,0,17,Ven,medium,push,8.67
11824,82,6,1,734,0,7,Mar,large,push,4.25
11825,353,10,2,1002,1,2,Gio,large,push,5.69
11826,201,10,2,1062,0,15,Ven,large,pull_request,6.24
11827,490,13,4,1659,1,12,Mar,small,push,16.08
11828,582,17,4,1705,0,17,Ven,medium,push,19.67
11829,27,2,2,871,0,20,Lun,medium,push,9.25
11830,165,5,1,745,1,14,Mar,large,pull_request,3.05
11831,69,7,2,1061,1,10,Ven,medium,pull_request,9.46
11832,32,2,1,595,0,18,Ven,medium,push,6.11
11833,50,2,2,1037,1,12,Lun,medium,push,8.9
11834,86,4,2,921,1,12,Ven,medium,pull_request,6.95
11835,87,5,1,753,0,16,Gio,small,push,10.22
11836,62,6,2,1079,1,12,Ven,medium,schedule,7.42
11837,118,4,1,735,1,10,Mer,medium,push,6.59
11838,1770,47,9,3499,1,16,Sab,medium,push,16.49
11839,18,1,1,812,0,10,Gio,small,push,12.4
11840,419,13,3,1486,1,7,Gio,medium,pull_request,10.14
11841,118,4,1,588,0,14,Mer,small,push,10.02
11842,74,3,2,995,1,6,Mar,small,push,11.89
11843,13,1,1,704,1,17,Lun,medium,push,5.35
11844,278,9,2,1123,1,21,Lun,small,push,8.99
11845,25,3,1,488,1,19,Ven,medium,push,4.27
11846,298,7,2,1188,1,9,Mer,medium,push,8.28
11847,815,21,4,1652,1,19,Mer,medium,pull_request,14.28
11848,29,1,1,643,1,9,Mar,small,push,7.56
11849,434,11,2,922,1,11,Gio,small,push,13.0
11850,123,6,2,1038,1,8,Mar,medium,schedule,7.26
11851,12,4,1,576,0,17,Gio,small,pull_request,8.99
11852,32,3,1,850,0,10,Lun,small,schedule,17.34
11853,146,6,2,979,1,15,Mar,medium,push,9.07
11854,187,5,1,603,0,16,Mar,small,push,11.77
11855,21,5,2,813,1,12,Lun,medium,push,6.61
11856,124,4,2,1095,0,17,Gio,small,schedule,12.18
11857,297,10,3,1547,0,11,Gio,small,schedule,17.66
11858,360,11,3,1413,1,9,Mar,large,pull_request,5.28
11859,76,3,1,829,0,13,Gio,medium,push,6.71
11860,194,7,2,980,1,16,Ven,small,pull_request,15.5
11861,390,13,3,1441,0,7,Gio,small,pull_request,21.08
11862,306,13,4,1855,1,17,Gio,medium,pull_request,10.02
11863,320,10,2,1119,1,10,Mer,medium,pull_request,9.88
11864,136,4,1,551,0,16,Mer,medium,pull_request,8.51
11865,108,6,1,832,0,9,Mar,small,push,9.52
11866,162,5,1,472,1,12,Mar,large,pull_request,4.25
11867,52,3,2,883,1,13,Lun,large,push,5.39
11868,408,11,2,899,1,13,Mer,medium,pull_request,7.87
11869,22,5,2,1092,0,11,Mar,large,push,8.26
11870,69,5,2,1176,1,14,Mer,small,pull_request,8.77
11871,115,5,2,1031,0,11,Gio,small,push,20.12
11872,201,7,3,1294,1,10,Mar,medium,push,12.45
11873,247,6,1,636,1,9,Mar,small,pull_request,8.48
11874,617,16,3,1429,1,18,Mer,small,pull_request,12.82
11875,131,5,2,902,1,9,Mer,large,schedule,4.48
11876,54,3,1,552,1,12,Mar,large,pull_request,3.85
11877,102,5,1,568,1,10,Mer,medium,push,7.73
11878,84,5,1,664,1,15,Lun,medium,push,8.99
11879,213,6,1,774,1,11,Mer,small,push,9.6
11880,37,3,2,1027,1,11,Gio,small,push,12.56
11881,99,2,1,495,1,20,Mer,medium,push,3.64
11882,715,19,5,1967,1,23,Ven,medium,push,9.3
11883,146,5,2,836,1,9,Lun,medium,schedule,7.41
11884,38,2,1,617,0,16,Mer,medium,push,7.31
11885,83,4,2,1015,1,18,Mar,large,pull_request,3.84
11886,10,2,2,924,1,20,Ven,small,pull_request,8.17
11887,112,5,2,848,1,11,Lun,small,pull_request,12.59
11888,735,21,4,1570,1,17,Mer,small,pull_request,17.05
11889,33,4,1,757,1,11,Mer,large,schedule,3.97
11890,24,3,1,648,1,15,Ven,medium,pull_request,8.13
11891,58,2,2,1214,1,14,Mer,medium,push,7.24
